LUID,Date,Latitude,Longitude,Floor,BuildingID,Time
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:04:08
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:04:48
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:05:28
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:06:08
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:06:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:07:29
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:07:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:08:30
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:09:01
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:09:32
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:10:03
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:10:48
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99198465731053,-76.94209953424858,8,98,00:11:29
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99196799398646,-76.94212954586057,8,98,00:11:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99196799398646,-76.94212954586057,8,98,00:12:40
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99196799398646,-76.94212954586057,8,98,00:13:13
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,8,98,00:13:26
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,8,98,00:13:43
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,8,98,00:14:25
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:15:02
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:15:10
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:15:47
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:16:25
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:16:51
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:17:05
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:17:25
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:17:42
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:18:24
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:19:04
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:19:45
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:20:21
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:20:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:21:39
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:22:19
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:22:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.9919449439198,-76.94214310187165,5,98,00:23:40
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,7,98,00:24:18
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,7,98,00:24:20
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,7,98,00:24:52
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,7,98,00:25:04
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,7,98,00:25:32
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,7,98,00:25:54
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192470679205,-76.94211981237478,8,98,00:26:13
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192470679205,-76.94211981237478,8,98,00:26:26
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192470679205,-76.94211981237478,8,98,00:26:57
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:27:35
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:28:10
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:28:31
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:28:52
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:29:32
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:30:12
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:30:52
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:31:33
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:32:13
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:33:04
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:33:34
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:34:08
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:34:39
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:35:10
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:35:41
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:36:12
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:36:42
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:37:13
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:37:45
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:38:16
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:38:47
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:39:17
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:39:47
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:40:17
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:40:48
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:41:18
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.991937889931066,-76.94212250405673,8,98,00:41:49
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192470679205,-76.94211981237478,8,98,00:42:26
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192470679205,-76.94211981237478,8,98,00:43:06
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192470679205,-76.94211981237478,8,98,00:43:48
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:43:49
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:44:28
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:44:42
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:45:07
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:45:12
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:45:48
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:46:20
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:46:41
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:46:52
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:47:25
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:47:58
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:48:42
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:48:02
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:48:42
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:49:22
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:49:56
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:49:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:50:32
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:50:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:51:12
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:51:52
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:51:56
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:52:32
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:52:57
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:53:09
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,8,98,00:53:36
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:53:49
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:54:11
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:54:27
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:55:11
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:55:39
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:55:43
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:56:24
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:56:25
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:56:57
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:57:03
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:57:45
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:57:50
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:58:28
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:58:35
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:59:08
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:59:19
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:59:42
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,00:59:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:00:15
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:00:41
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:01:10
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:01:23
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:01:43
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:02:03
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:02:14
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:02:43
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:02:51
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:03:23
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:03:50
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:04:01
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:04:40
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:04:41
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:05:10
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99193765822496,-76.94214279844,6,98,01:05:19
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:43:34
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:43:56
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:44:10
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:44:41
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:44:50
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:45:13
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:45:32
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:45:51
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:46:12
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:46:32
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:46:55
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:47:09
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:47:29
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:47:57
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:48:09
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:48:45
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:48:52
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:49:19
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:49:27
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:49:57
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:49:59
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:50:30
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:50:41
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:51:16
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:51:29
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:52:03
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:52:14
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:52:51
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:53:15
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:53:31
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:54:01
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:54:41
7e42508aef08732c22e48a257747c92f83ae625c804a78ae7337cdf1ab954a4e,2018-02-09,38.99192480690754,-76.94210645701084,8,98,03:55:01
