,Unnamed: 0,LUID,Date,Latitude,Longitude,Floor,BuildingID,Time
10282,10282,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039720231258,-76.93639292469061,4,115,01:34:08
10283,10283,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99029779925447,-76.93632016154302,3,115,01:36:51
10284,10284,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99029779925447,-76.93632016154302,3,115,01:36:51
10285,10285,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99029779925447,-76.93632016154302,3,115,01:36:51
10286,10286,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039050821113,-76.93639357365734,3,115,01:36:51
10287,10287,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039720231258,-76.93639292469061,3,115,01:34:08
10288,10288,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99029779925447,-76.93632016154302,3,115,01:36:51
10289,10289,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99029779925447,-76.93632016154302,3,115,01:37:20
10290,10290,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99040067154755,-76.93638199911379,3,115,01:37:51
10291,10291,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039050821113,-76.93639357365734,3,115,01:38:20
10292,10292,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039720231258,-76.93639292469061,3,115,01:38:51
10293,10293,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99037815167951,-76.93639051207715,3,115,01:39:21
10294,10294,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99037815167951,-76.93639051207715,3,115,01:39:51
